status,outlet_id,outlet,warehouse_id,warehouse,item_id,inventory_item_id,sku,item_name,ib_cost,inbound_after_count,inbound_before_same_day,pre_cutover_hist_count,mac_simulated,mac_stock,mac_last_hist,mac_diff_pct,qty_simulated,qty_stock,value_stock,last_hist_ref,inbound_events
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53219,5061,PS-20250620-2571,"Mashed Potato Puree",50.8278,1,0,83,50.8279,50.8279,50.8279,0,9000,9000,457451.04,serial_receive#3343,"serial_receive#3343 in=3,000.0000 cost=50.8280 mac:50.8278->50.8279"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,54673,4656,MK-20260627-8872,"Mushroom Sauce",74.8948,1,0,144,4.8,4.8,4.8,0,4500,4500,21600,good_receive_outlet#50206,"good_receive_outlet#50206 in=3,000.0000 cost=4.8000 mac:74.8948->4.8000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53224,5063,PS-20251103-5888,"Potato Straight Cut",44.8,2,0,134,44.8,44.8,44.8,0,16458,16458,737318.4,serial_receive#3343,"serial_receive#3343 in=2,270.0000 cost=44.8000 mac:44.8000->44.8000 | serial_receive#3343 in=2,270.0000 cost=44.8000 mac:44.8000->44.8000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53243,5068,PS-20251115-7124,"Potato Waffle",59.2357,2,0,80,59.2357,59.2356,59.2356,0,16491,16491,976854.88,serial_receive#3343,"serial_receive#3343 in=2,000.0000 cost=59.2355 mac:59.2357->59.2357 | serial_receive#3343 in=2,000.0000 cost=59.2355 mac:59.2357->59.2357"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53063,4643,PS-20251126-1361,"Sayuran Buncis",28,1,0,112,28,28,28,0,1000,1000,28000,serial_receive#3343,"serial_receive#3343 in=1,000.0000 cost=28.0000 mac:0.0000->28.0000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53120,5151,PS-20250723-2120,Tomat,21.6,1,0,122,23.2811,23.2811,23.2811,0,3807,3807,88631.2,serial_receive#3343,"serial_receive#3343 in=1,000.0000 cost=28.0000 mac:21.6000->23.2811"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53234,4581,PS-20251003-5756,Wakame,95.2,1,0,48,95.2,95.2,95.2,0,5000,5000,476000,serial_receive#3343,"serial_receive#3343 in=1,000.0000 cost=95.2000 mac:95.2000->95.2000"
OK,8,"Justus Steak House Paris Van Java",18,Bar,53069,4645,PS-20251009-2614,"Buah Lemon",28,1,0,123,28,28,28,0,3374,3374,94472,serial_receive#3340,"serial_receive#3340 in=1,000.0000 cost=28.0000 mac:28.0000->28.0000"
OK,8,"Justus Steak House Paris Van Java",18,Bar,53079,5051,PS-20260619-5575,"Buah Strawberry Frozen",26.88,2,0,98,26.1227,26.1227,26.1227,0,8874,8874,231813.12,serial_receive#3340,"serial_receive#3340 in=1,000.0000 cost=23.5200 mac:26.8800->26.4533 | serial_receive#3340 in=1,000.0000 cost=23.5200 mac:26.4533->26.1227"
OK,8,"Justus Steak House Paris Van Java",18,Bar,53080,4610,PS-20250913-2410,"Buah Sunkist",35.84,1,0,127,36.8479,36.8479,36.8479,0,6734,6734,248133.76,serial_receive#3340,"serial_receive#3340 in=2,020.0000 cost=39.2000 mac:35.8400->36.8479"
OK,8,"Justus Steak House Paris Van Java",18,Bar,53289,5044,DP-20250620-6471,"Fresh Cream",127.4392,1,0,53,127.4391,127.4391,127.4391,0,2400,2400,305853.88,serial_receive#3340,"serial_receive#3340 in=1,000.0000 cost=127.4390 mac:127.4392->127.4391"
OK,8,"Justus Steak House Paris Van Java",18,Bar,53274,5039,DP-20260101-2894,"Fresh Milk Greenfields",22.1077,4,0,93,22.1078,22.1078,22.1078,0,12000,12000,265293.44,serial_receive#3340,"serial_receive#3340 in=1,000.0000 cost=22.1080 mac:22.1077->22.1077 | serial_receive#3340 in=1,000.0000 cost=22.1080 mac:22.1077->22.1078 | serial_receive#3340 in=1,000.0000 cost=22.1080 mac:22.1078->22.1078 | serial_receive#3340 in=1,000.0000 cost=22.1080 mac:22.1078->22.1078"
OK,8,"Justus Steak House Paris Van Java",18,Bar,53216,5046,PS-20250620-6666,"Juice Orange",19.04,2,0,92,19.04,19.04,19.04,0,4100,4100,78064,serial_receive#3340,"serial_receive#3340 in=1,000.0000 cost=19.0400 mac:19.0400->19.0400 | serial_receive#3340 in=1,000.0000 cost=19.0400 mac:19.0400->19.0400"
OK,8,"Justus Steak House Paris Van Java",18,Bar,53284,5043,DP-20250620-9600,"Whipped Cream",69.44,2,0,65,69.44,69.44,69.44,0,4250,4250,295120,serial_receive#3340,"serial_receive#3340 in=1,000.0000 cost=69.4400 mac:69.4400->69.4400 | serial_receive#3340 in=1,000.0000 cost=69.4400 mac:69.4400->69.4400"
OK,8,"Justus Steak House Paris Van Java",18,Bar,53283,5042,DP-20250620-2477,Yogurt,45.4459,1,0,67,45.4459,45.4459,45.4459,0,3300,3300,149971.39,serial_receive#3340,"serial_receive#3340 in=900.0000 cost=45.4459 mac:45.4459->45.4459"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54667,4631,MK-20260521-2599,"Barbeque Sauce",59.276,1,0,152,37.138,37.138,37.138,0,3000,3000,111413.99,good_receive_outlet#50207,"good_receive_outlet#50207 in=1,500.0000 cost=15.0000 mac:59.2760->37.1380"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54706,5137,MK-20260114-2372,"Beef Chuck Short Ribs Dice",58188.592,2,0,121,3100,3100,3100,0,7,7,21700,good_receive_outlet#50208,"good_receive_outlet#50207 in=2.0000 cost=3,100.0000 mac:58,188.5920->3,100.0000 | good_receive_outlet#50208 in=2.0000 cost=3,100.0000 mac:3,100.0000->3,100.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54708,4632,MK-20260630-6732,"Beef Patty",9254.613,1,0,124,200,200,200,0,14,14,2800,good_receive_outlet#50210,"good_receive_outlet#50210 in=5.0000 cost=200.0000 mac:9,254.6130->200.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53024,5091,BP-20251119-1091,"Beef Picanha 200gr",868,1,0,24,868,868,868,0,600,600,520800,serial_receive#3342,"serial_receive#3342 in=200.0000 cost=868.0000 mac:868.0000->868.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,52993,4580,BP-20250708-7784,"Beef Rib Eye Blue Label",193.75,1,0,118,193.75,193.75,193.75,0,2720,2720,527000,serial_receive#3342,"serial_receive#3342 in=800.0000 cost=193.7500 mac:193.7500->193.7500"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53013,5086,BP-20251003-3723,"Beef Rib Eye Meltique 250gr",218.4,1,0,39,218.4,218.4,218.4,0,2250,2250,491400,good_receive_outlet#50200,"good_receive_outlet#50200 in=1,000.0000 cost=218.4000 mac:218.4000->218.4000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,52991,5084,BP-20250620-2008,"Beef Rib Eye Meltique 400gr",199.5,1,0,79,199.5,199.5,199.5,0,1600,1600,319200,serial_receive#3342,"serial_receive#3342 in=800.0000 cost=199.5000 mac:199.5000->199.5000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,52976,5077,BP-20251223-8152,"Beef Sirloin Aussie 150gr",438.6667,1,0,162,438.6667,438.6667,438.6667,0,1800,1800,789600.04,serial_receive#3342,"serial_receive#3342 in=1,050.0000 cost=438.6667 mac:438.6667->438.6667"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,52992,4627,BP-20250828-3247,"Beef Sirloin Blue Label",193.75,2,0,125,193.75,193.75,193.75,0,3040,3040,589000,serial_receive#3342,"serial_receive#3342 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3342 in=800.0000 cost=193.7500 mac:193.7500->193.7500"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53014,5087,BP-20250620-1374,"Beef Sirloin Meltique 250gr",218.4,1,0,49,218.4,218.4,218.4,0,2250,2250,491400,good_receive_outlet#50203,"good_receive_outlet#50203 in=1,000.0000 cost=218.4000 mac:218.4000->218.4000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,52906,5092,BK-20251003-8944,"Beef Stroganoff",162.4,1,0,88,162.4,162.4,162.4,0,2491,2491,404538.4,serial_receive#3342,"serial_receive#3342 in=500.0000 cost=162.4000 mac:162.4000->162.4000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,52982,4601,BP-20260226-4394,"Beef Tenderloin 150gr",190,1,0,70,190,190,190,0,1950,1950,370500,serial_receive#3342,"serial_receive#3342 in=750.0000 cost=190.0000 mac:190.0000->190.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,52984,5080,BP-20250620-9193,"Beef Tenderloin Aussie 150gr",389.3333,1,0,129,389.3333,389.3333,389.3333,0,4200,4200,1635199.95,serial_receive#3342,"serial_receive#3342 in=1,500.0000 cost=389.3333 mac:389.3333->389.3333"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,52994,4579,BP-20250620-1600,"Beef Tenderloin Blue Label",193.75,2,0,146,193.75,193.75,193.75,0,4960,4960,961000,serial_receive#3342,"serial_receive#3342 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3342 in=800.0000 cost=193.7500 mac:193.7500->193.7500"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53015,5088,BP-20250620-3791,"Beef Tenderloin Meltique 250gr",218.4,1,0,57,218.4,218.4,218.4,0,1750,1750,382200,serial_receive#3342,"serial_receive#3342 in=1,000.0000 cost=218.4000 mac:218.4000->218.4000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54668,4655,MK-20260424-8900,"Blackpepper Sauce",78.1393,1,0,145,5.6,5.6,5.6,0,3000,3000,16800,good_receive_outlet#50207,"good_receive_outlet#50207 in=1,500.0000 cost=5.6000 mac:78.1393->5.6000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54669,4663,MK-20251227-1927,"Bolognaise Sauce",87.6943,1,0,63,11.2,11.2,11.2,0,668,668,7481.6,good_receive_outlet#50207,"good_receive_outlet#50207 in=250.0000 cost=11.2000 mac:87.6943->11.2000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53069,4645,PS-20251009-2614,"Buah Lemon",28,1,0,130,28,28,28,0,1175,1175,32900,serial_receive#3345,"serial_receive#3345 in=1,030.0000 cost=28.0000 mac:28.0000->28.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54693,5126,MK-20260624-7616,"Butter Portion",2773.3267,1,0,95,2764.6123,2764.6123,2764.6123,0,130,130,359399.6,good_receive_outlet#50210,"good_receive_outlet#50210 in=70.0000 cost=2,757.1429 mac:2,773.3267->2,764.6123"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54676,5130,MK-20260615-8768,"Cheese Sauce",239.0888,1,0,106,13.2,13.2,13.2,0,1000,1000,13200,good_receive_outlet#50207,"good_receive_outlet#50207 in=250.0000 cost=13.2000 mac:239.0888->13.2000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53044,5055,PT-20260113-3758,"Chicken Leg Skin",52.64,1,0,107,52.65,52.65,52.65,0,6000,6000,315900,good_receive_outlet#50200,"good_receive_outlet#50200 in=1,000.0000 cost=52.7000 mac:52.6400->52.6500"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54691,5124,MK-20260606-3714,"Coating Bakar",69.5484,1,0,97,68.7466,68.7466,68.7466,0,420,420,28873.56,good_receive_outlet#50210,"good_receive_outlet#50210 in=140.0000 cost=67.1429 mac:69.5484->68.7466"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53271,5096,DP-20260531-5006,"Cooking Cream",156.8,1,0,132,154,154,154,0,2000,2000,308000,serial_receive#3342,"serial_receive#3342 in=1,000.0000 cost=151.2000 mac:156.8000->154.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53272,5097,DP-20260402-7679,"Cooking Cream Gourmet",72.8,1,0,122,72.8,72.8,72.8,0,1543,1543,112330.4,serial_receive#3342,"serial_receive#3342 in=1,000.0000 cost=72.8000 mac:72.8000->72.8000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53274,5039,DP-20260101-2894,"Fresh Milk Greenfields",22.1077,1,0,106,22.1079,22.1078,22.1078,0,2000,2000,44215.68,serial_receive#3342,"serial_receive#3342 in=1,000.0000 cost=22.1080 mac:22.1077->22.1079"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53336,5073,SF-20260413-6968,"Ikan Cumi",71.68,1,0,60,73.5824,73.5824,73.5824,0,2376,2376,174831.68,good_receive_outlet#50200,"good_receive_outlet#50200 in=1,000.0000 cost=76.2000 mac:71.6800->73.5824"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53335,4582,SF-20251106-7537,"Ikan Dory",56,1,0,120,56,56,56,0,5000,5000,280000,serial_receive#3344,"serial_receive#3344 in=1,000.0000 cost=56.0000 mac:56.0000->56.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53351,4602,SP-20250620-2883,"Ikan Salmon Fillet",27500,1,0,87,27500,27500,27500,0,5,5,137500,serial_receive#3342,"serial_receive#3342 in=2.0000 cost=27,500.0000 mac:27,500.0000->27,500.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53352,4593,SP-20250620-6561,"Ikan Salmon Steak",69500,1,0,99,69500,69500,69500,0,4,4,278000,serial_receive#3342,"serial_receive#3342 in=1.0000 cost=69,500.0000 mac:69,500.0000->69,500.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53099,4652,PS-20260402-1332,Jamur,41.44,1,0,127,41.3511,41.3511,41.3511,0,1350,1350,55824,serial_receive#3342,"serial_receive#3342 in=1,000.0000 cost=41.3200 mac:41.4400->41.3511"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54671,5072,MK-20260226-8442,"Japanese Teriyaki Sauce",36.8999,1,0,101,3.8,3.8,3.8,0,1000,1000,3800,good_receive_outlet#50207,"good_receive_outlet#50207 in=500.0000 cost=3.8000 mac:36.8999->3.8000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54697,5134,MK-20260619-8871,"Kuah Buntut",7446.8272,1,0,108,1,1,1,0,802,802,802,good_receive_outlet#50208,"good_receive_outlet#50208 in=800.0000 cost=1.0000 mac:7,446.8272->1.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53219,5061,PS-20250620-2571,"Mashed Potato Puree",50.8278,1,0,54,50.8279,50.8279,50.8279,0,4915,4915,249819.31,serial_receive#3344,"serial_receive#3344 in=3,000.0000 cost=50.8280 mac:50.8278->50.8279"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54673,4656,MK-20260627-8872,"Mushroom Sauce",74.8948,1,0,150,4.8,4.8,4.8,0,2500,2500,12000,good_receive_outlet#50207,"good_receive_outlet#50207 in=1,000.0000 cost=4.8000 mac:74.8948->4.8000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53243,5068,PS-20251115-7124,"Potato Waffle",59.2357,1,0,76,59.2356,59.2356,59.2356,0,7044,7044,417255.77,serial_receive#3344,"serial_receive#3344 in=2,000.0000 cost=59.2355 mac:59.2357->59.2356"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53225,5052,PS-20250620-2651,"Potato Wedges",56.392,1,0,117,55.1796,55.1796,55.1796,0,6792,6792,374779.58,serial_receive#3344,"serial_receive#3344 in=2,270.0000 cost=52.7643 mac:56.3920->55.1796"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53063,4643,PS-20251126-1361,"Sayuran Buncis",28,1,0,113,28,28,28,0,1395,1395,39060,serial_receive#3342,"serial_receive#3342 in=500.0000 cost=28.0000 mac:28.0000->28.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53228,4654,PS-20251021-3540,"Smoked Beef",2434.7826,1,0,19,2435.6699,2435.67,2435.67,0,49,49,119347.83,serial_receive#3342,"serial_receive#3342 in=39.0000 cost=2,435.8974 mac:2,434.7826->2,435.6699"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,54731,5143,MK-20260204-1005,"Smoked Chicken",21928.5389,1,0,57,19722.8311,19722.832,19722.832,0,5,5,98614.16,good_receive_outlet#50207,"good_receive_outlet#50207 in=1.0000 cost=10,900.0000 mac:21,928.5389->19,722.8311"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53229,5064,PS-20250620-8422,"Sosis Bratwurst",9033.92,1,0,97,9033.92,9033.92,9033.92,0,36,36,325221.12,serial_receive#3342,"serial_receive#3342 in=12.0000 cost=9,033.9200 mac:9,033.9200->9,033.9200"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53120,5151,PS-20250723-2120,Tomat,21.6,1,0,122,28,28,28,0,1090,1090,30520,serial_receive#3342,"serial_receive#3342 in=1,090.0000 cost=28.0000 mac:0.0000->28.0000"
OK,9,"Justus Steak House Metro Indah Mall",20,Kitchen,53234,4581,PS-20251003-5756,Wakame,95.2,1,0,32,95.2,95.2,95.2,0,2090,2090,198968,serial_receive#3342,"serial_receive#3342 in=1,000.0000 cost=95.2000 mac:95.2000->95.2000"
OK,9,"Justus Steak House Metro Indah Mall",21,Bar,53069,4645,PS-20251009-2614,"Buah Lemon",28,1,0,103,28,28,28,0,3405,3405,95340,serial_receive#3341,"serial_receive#3341 in=2,040.0000 cost=28.0000 mac:28.0000->28.0000"
OK,9,"Justus Steak House Metro Indah Mall",21,Bar,53079,5051,PS-20260619-5575,"Buah Strawberry Frozen",26.88,2,0,58,26.0047,26.0047,26.0047,0,7677,7677,199637.76,serial_receive#3341,"serial_receive#3341 in=1,000.0000 cost=23.5200 mac:26.8800->26.3768 | serial_receive#3341 in=1,000.0000 cost=23.5200 mac:26.3768->26.0047"
OK,9,"Justus Steak House Metro Indah Mall",21,Bar,53080,4610,PS-20250913-2410,"Buah Sunkist",35.84,1,0,97,36.9538,36.9538,36.9538,0,6667,6667,246370.88,serial_receive#3341,"serial_receive#3341 in=2,210.0000 cost=39.2000 mac:35.8400->36.9538"
OK,9,"Justus Steak House Metro Indah Mall",21,Bar,53274,5039,DP-20260101-2894,"Fresh Milk Greenfields",22.1077,4,0,96,22.1078,22.1078,22.1078,0,9300,9300,205602.7,serial_receive#3341,"serial_receive#3341 in=1,000.0000 cost=22.1080 mac:22.1077->22.1077 | serial_receive#3341 in=1,000.0000 cost=22.1080 mac:22.1077->22.1078 | serial_receive#3341 in=1,000.0000 cost=22.1080 mac:22.1078->22.1078 | serial_receive#3341 in=1,000.0000 cost=22.1080 mac:22.1078->22.1078"
OK,9,"Justus Steak House Metro Indah Mall",21,Bar,53216,5046,PS-20250620-6666,"Juice Orange",19.04,1,0,56,19.04,19.04,19.04,0,2430,2430,46267.2,serial_receive#3341,"serial_receive#3341 in=1,000.0000 cost=19.0400 mac:19.0400->19.0400"
OK,9,"Justus Steak House Metro Indah Mall",21,Bar,53284,5043,DP-20250620-9600,"Whipped Cream",69.44,1,0,48,69.44,69.44,69.44,0,2980,2980,206931.2,serial_receive#3341,"serial_receive#3341 in=1,000.0000 cost=69.4400 mac:69.4400->69.4400"
OK,17,"Justus Steak House Dago",38,Kitchen,55526,5986,MK-20260316-7523,"Bacon Dice",341.8,1,0,22,341.8463,341.8463,341.8463,0,2161,2161,738729.8,good_receive_outlet#50245,"good_receive_outlet#50245 in=1,500.0000 cost=341.8667 mac:341.8000->341.8463"
OK,17,"Justus Steak House Dago",38,Kitchen,54667,4631,MK-20260521-2599,"Barbeque Sauce",59.276,1,0,152,28.0224,28.0224,28.0224,0,8500,8500,238189.98,good_receive_outlet#50245,"good_receive_outlet#50245 in=6,000.0000 cost=15.0000 mac:59.2760->28.0224"
OK,17,"Justus Steak House Dago",38,Kitchen,52968,5035,BP-20251020-6648,"Beef Black Angus Rib Eye 250gr",632.96,7,0,117,632.96,632.96,632.96,0,2500,2500,1582400,serial_receive#3404,"serial_receive#3404 in=250.0000 cost=632.9600 mac:632.9600->632.9600 | serial_receive#3404 in=250.0000 cost=632.9600 mac:632.9600->632.9600 | serial_receive#3404 in=250.0000 cost=632.9600 mac:632.9600->632.9600 | serial_receive#3404 in=250.0000 cost=632.9600 mac:632.9600->632.9600 | serial_receive#3404 in=250.0000 cost=632.9600 mac:632.9600->632.9600 | serial_receive#3404 in=250.0000 cost=632.9600 mac:632.9600->632.9600 | serial_receive#3404 in=250.0000 cost=632.9600 mac:632.9600->632.9600"
OK,17,"Justus Steak House Dago",38,Kitchen,52969,5036,BP-20260409-7190,"Beef Black Angus Striploin 250gr",657.616,7,0,58,624.24,624.24,624.24,0,3000,3000,1872720,serial_receive#3404,"serial_receive#3404 in=250.0000 cost=600.4000 mac:657.6160->648.0800 | serial_receive#3404 in=250.0000 cost=600.4000 mac:648.0800->641.2686 | serial_receive#3404 in=250.0000 cost=600.4000 mac:641.2686->636.1600 | serial_receive#3404 in=250.0000 cost=600.4000 mac:636.1600->632.1867 | serial_receive#3404 in=250.0000 cost=600.4000 mac:632.1867->629.0080 | serial_receive#3404 in=250.0000 cost=600.4000 mac:629.0080->626.4073 | serial_receive#3404 in=250.0000 cost=600.4000 mac:626.4073->624.2400"
OK,17,"Justus Steak House Dago",38,Kitchen,54706,5137,MK-20260114-2372,"Beef Chuck Short Ribs Dice",58188.592,1,0,113,3100,3100,3100,0,24,24,74400,good_receive_outlet#50245,"good_receive_outlet#50245 in=10.0000 cost=3,100.0000 mac:58,188.5920->3,100.0000"
OK,17,"Justus Steak House Dago",38,Kitchen,54715,5140,MK-20250620-4879,"Beef Crispy Belly",259.0084,1,0,11,163.4626,163.4626,163.4626,0,1301,1301,212664.87,good_receive_outlet#50245,"good_receive_outlet#50245 in=600.0000 cost=51.8333 mac:259.0084->163.4626"
OK,17,"Justus Steak House Dago",38,Kitchen,53036,5178,BP-20250711-7325,"Beef Dry Aged Truffle Butter Rib Eye 250gr",1101.6,1,0,69,1101.6,1101.6,1101.6,0,1005,1005,1107108,good_receive_outlet#50248,"good_receive_outlet#50248 in=1,000.0000 cost=1,101.6000 mac:1,101.6000->1,101.6000"
OK,17,"Justus Steak House Dago",38,Kitchen,54707,5138,MK-20251227-3265,"Beef Oxtail",83853.7778,1,0,43,4700,4700,4700,0,11,11,51700,good_receive_outlet#50245,"good_receive_outlet#50245 in=3.0000 cost=4,700.0000 mac:83,853.7778->4,700.0000"
OK,17,"Justus Steak House Dago",38,Kitchen,54708,4632,MK-20260630-6732,"Beef Patty",9254.613,1,0,109,200,200,200,0,64,64,12800,good_receive_outlet#50247,"good_receive_outlet#50247 in=20.0000 cost=200.0000 mac:9,254.6130->200.0000"
OK,17,"Justus Steak House Dago",38,Kitchen,54709,4661,MK-20260629-1452,"Beef Patty Steak",12746.9198,1,0,39,300,300,300,0,16,16,4800,good_receive_outlet#50247,"good_receive_outlet#50247 in=5.0000 cost=300.0000 mac:12,746.9198->300.0000"
OK,17,"Justus Steak House Dago",38,Kitchen,53024,5091,BP-20251119-1091,"Beef Picanha 200gr",868,6,0,48,806,806,806,0,1800,1800,1450800,serial_receive#3404,"serial_receive#3404 in=200.0000 cost=775.0000 mac:868.0000->844.7500 | serial_receive#3404 in=200.0000 cost=775.0000 mac:844.7500->830.8000 | serial_receive#3404 in=200.0000 cost=775.0000 mac:830.8000->821.5000 | serial_receive#3404 in=200.0000 cost=775.0000 mac:821.5000->814.8571 | serial_receive#3404 in=200.0000 cost=775.0000 mac:814.8571->809.8750 | serial_receive#3404 in=200.0000 cost=775.0000 mac:809.8750->806.0000"
OK,17,"Justus Steak House Dago",38,Kitchen,54713,5139,MK-20260514-2392,"Beef Ragout",168.5551,1,0,81,12.4444,12.4444,12.4444,0,1575,1575,19599.95,good_receive_outlet#50245,"good_receive_outlet#50245 in=450.0000 cost=12.4444 mac:168.5551->12.4444"
OK,17,"Justus Steak House Dago",38,Kitchen,52993,4580,BP-20250708-7784,"Beef Rib Eye Blue Label",193.75,4,0,117,193.75,193.75,193.75,0,5120,5120,992000,serial_receive#3404,"serial_receive#3404 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3404 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3404 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3404 in=800.0000 cost=193.7500 mac:193.7500->193.7500"
OK,17,"Justus Steak House Dago",38,Kitchen,53013,5086,BP-20251003-3723,"Beef Rib Eye Meltique 250gr",218.4,2,0,83,218.4,218.4,218.4,0,3000,3000,655200,serial_receive#3404,"serial_receive#3404 in=1,000.0000 cost=218.4000 mac:218.4000->218.4000 | serial_receive#3404 in=1,000.0000 cost=218.4000 mac:218.4000->218.4000"
OK,17,"Justus Steak House Dago",38,Kitchen,52991,5084,BP-20250620-2008,"Beef Rib Eye Meltique 400gr",199.5,8,0,129,199.5,199.5,199.5,0,14800,14800,2952600,serial_receive#3404,"serial_receive#3404 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3404 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3404 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3404 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3404 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3404 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3404 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3404 in=800.0000 cost=199.5000 mac:199.5000->199.5000"
OK,17,"Justus Steak House Dago",38,Kitchen,52973,5076,BP-20251223-3001,"Beef Rib Eye Wagyu 250gr",860,1,0,48,860,860,860,0,2500,2500,2150000,good_receive_outlet#50248,"good_receive_outlet#50248 in=1,250.0000 cost=860.0000 mac:860.0000->860.0000"
OK,17,"Justus Steak House Dago",38,Kitchen,54733,5128,MK-20251104-7970,"Beef Ribs Galbi",461.5,1,0,65,461.2381,461.2381,461.2381,0,3150,3150,1452900,good_receive_outlet#50247,"good_receive_outlet#50247 in=1,350.0000 cost=460.8889 mac:461.5000->461.2381"
OK,17,"Justus Steak House Dago",38,Kitchen,52976,5077,BP-20251223-8152,"Beef Sirloin Aussie 150gr",438.6667,4,0,316,438.6667,438.6667,438.6667,0,5850,5850,2566200.17,serial_receive#3404,"serial_receive#3404 in=1,350.0000 cost=438.6667 mac:438.6667->438.6667 | serial_receive#3404 in=450.0000 cost=438.6667 mac:438.6667->438.6667 | serial_receive#3404 in=1,350.0000 cost=438.6667 mac:438.6667->438.6667 | serial_receive#3404 in=1,500.0000 cost=438.6667 mac:438.6667->438.6667"
OK,17,"Justus Steak House Dago",38,Kitchen,52977,5078,BP-20250620-4053,"Beef Sirloin Aussie 250gr",357.6,6,0,261,357.6,357.6,357.6,0,12500,12500,4470000,serial_receive#3404,"serial_receive#3404 in=1,250.0000 cost=357.6000 mac:357.6000->357.6000 | serial_receive#3404 in=1,250.0000 cost=357.6000 mac:357.6000->357.6000 | serial_receive#3404 in=1,250.0000 cost=357.6000 mac:357.6000->357.6000 | serial_receive#3404 in=1,250.0000 cost=357.6000 mac:357.6000->357.6000 | serial_receive#3404 in=1,250.0000 cost=357.6000 mac:357.6000->357.6000 | serial_receive#3404 in=1,250.0000 cost=357.6000 mac:357.6000->357.6000"
